#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
ENSG00000093000		ensembl:ENSG00000093000;ensembl:ENSP00000345895;ensembl:ENSP00000379403;ensembl:ENSP00000385555;ensembl:ENSP00000388426;ensembl:ENSP00000391987;ensembl:ENSP00000394450;ensembl:ENSP00000397960;ensembl:ENSP00000398297;ensembl:ENSP00000400465;ensembl:ENSP00000415062;ensembl:ENSP00000416264;ensembl:ENST00000347635;ensembl:ENST00000396096;ensembl:ENST00000407019;ensembl:ENST00000417702;ensembl:ENST00000419387;ensembl:ENST00000422489;ensembl:ENST00000424634;ensembl:ENST00000430547;ensembl:ENST00000432340;ensembl:ENST00000434760;ensembl:ENST00000445721;ensembl:ENST00000461194;ensembl:ENST00000461437;ensembl:ENST00000469163;ensembl:ENST00000484186;ensembl:ENST00000486184;ensembl:ENST00000491860;ensembl:ENST00000493456;ensembl:ENST00000497960;hgnc.symbol:NUP50;ncbigene:10762;uniprot:Q9UKX7	ENSG00000093000
ENSG00000093010		ensembl:ENSG00000093010;ensembl:ENSP00000207636;ensembl:ENSP00000354511;ensembl:ENSP00000383966;ensembl:ENSP00000384654;ensembl:ENSP00000385150;ensembl:ENSP00000385917;ensembl:ENSP00000387695;ensembl:ENSP00000403958;ensembl:ENSP00000416778;ensembl:ENSP00000503289;ensembl:ENSP00000503422;ensembl:ENSP00000503583;ensembl:ENSP00000503719;ensembl:ENSP00000504402;ensembl:ENST00000207636;ensembl:ENST00000361682;ensembl:ENST00000403184;ensembl:ENST00000403710;ensembl:ENST00000406520;ensembl:ENST00000407537;ensembl:ENST00000412786;ensembl:ENST00000428707;ensembl:ENST00000449653;ensembl:ENST00000467943;ensembl:ENST00000493893;ensembl:ENST00000676678;ensembl:ENST00000677397;ensembl:ENST00000677470;ensembl:ENST00000677564;ensembl:ENST00000677675;ensembl:ENST00000678240;ensembl:ENST00000678255;ensembl:ENST00000678769;ensembl:ENST00000678868;ensembl:ENST00000678945;hgnc.symbol:COMT;ncbigene:1312;uniprot:P21964	ENSG00000093010
ENSG00000093072		ensembl:ENSG00000093072;ensembl:ENSP00000262607;ensembl:ENSP00000332871;ensembl:ENSP00000382731;ensembl:ENSP00000382733;ensembl:ENSP00000392078;ensembl:ENSP00000406443;ensembl:ENSP00000442482;ensembl:ENSP00000483418;ensembl:ENSP00000496839;ensembl:ENSP00000496894;ensembl:ENSP00000497469;ensembl:ENSP00000497681;ensembl:ENSP00000497913;ensembl:ENST00000262607;ensembl:ENST00000330232;ensembl:ENST00000399837;ensembl:ENST00000399839;ensembl:ENST00000441548;ensembl:ENST00000449907;ensembl:ENST00000469063;ensembl:ENST00000480276;ensembl:ENST00000543038;ensembl:ENST00000610390;ensembl:ENST00000648061;ensembl:ENST00000648343;ensembl:ENST00000648668;ensembl:ENST00000649310;ensembl:ENST00000649540;ensembl:ENST00000649746;ensembl:ENST00000649915;ensembl:ENST00000650635;hgnc.symbol:ADA2;ncbigene:51816;uniprot:Q9NZK5	ENSG00000093072
ENSG00000093217		ensembl:ENSG00000093217;ensembl:ENSP00000207870;ensembl:ENSP00000398845;ensembl:ENSP00000412282;ensembl:ENSP00000496840;ensembl:ENSP00000497023;ensembl:ENST00000207870;ensembl:ENST00000424034;ensembl:ENST00000427323;ensembl:ENST00000472721;ensembl:ENST00000487569;ensembl:ENST00000649234;ensembl:ENST00000650590;hgnc.symbol:XYLB;ncbigene:9942;uniprot:O75191	ENSG00000093217
ENSG00000094841		ensembl:ENSG00000094841;ensembl:ENSP00000362471;ensembl:ENSP00000362477;ensembl:ENSP00000362481;ensembl:ENSP00000433987;ensembl:ENSP00000434037;ensembl:ENSP00000498525;ensembl:ENST00000373373;ensembl:ENST00000373379;ensembl:ENST00000373383;ensembl:ENST00000462237;ensembl:ENST00000474175;ensembl:ENST00000526850;ensembl:ENST00000530743;ensembl:ENST00000531704;ensembl:ENST00000652605;hgnc.symbol:UPRT;ncbigene:139596;uniprot:Q96BW1	ENSG00000094841
ENSG00000094914		ensembl:ENSG00000094914;ensembl:ENSP00000209873;ensembl:ENSP00000377908;ensembl:ENSP00000446885;ensembl:ENSP00000448020;ensembl:ENSP00000457518;ensembl:ENST00000209873;ensembl:ENST00000394384;ensembl:ENST00000546393;ensembl:ENST00000546562;ensembl:ENST00000546572;ensembl:ENST00000547238;ensembl:ENST00000547520;ensembl:ENST00000547757;ensembl:ENST00000547761;ensembl:ENST00000548258;ensembl:ENST00000548880;ensembl:ENST00000548931;ensembl:ENST00000549450;ensembl:ENST00000549821;ensembl:ENST00000549983;ensembl:ENST00000550033;ensembl:ENST00000550286;ensembl:ENST00000551724;ensembl:ENST00000552161;ensembl:ENST00000552876;ensembl:ENST00000672797;ensembl:ENST00000672900;hgnc.symbol:AAAS;ncbigene:8086;uniprot:Q9NRG9	ENSG00000094914
ENSG00000094963		ensembl:ENSG00000094963;ensembl:ENSP00000209929;ensembl:ENSP00000487002;ensembl:ENSP00000487216;ensembl:ENST00000209929;ensembl:ENST00000462643;ensembl:ENST00000483192;ensembl:ENST00000488431;ensembl:ENST00000489354;ensembl:ENST00000493513;ensembl:ENST00000529935;hgnc.symbol:FMO2;ncbigene:2327;uniprot:Q99518	ENSG00000094963
ENSG00000095059		ensembl:ENSG00000095059;ensembl:ENSP00000210060;ensembl:ENSP00000221303;ensembl:ENSP00000468889;ensembl:ENSP00000468993;ensembl:ENSP00000469366;ensembl:ENSP00000470188;ensembl:ENSP00000470754;ensembl:ENSP00000471280;ensembl:ENSP00000471466;ensembl:ENSP00000471886;ensembl:ENSP00000472094;ensembl:ENSP00000472096;ensembl:ENSP00000472122;ensembl:ENSP00000472330;ensembl:ENSP00000472348;ensembl:ENSP00000482709;ensembl:ENST00000210060;ensembl:ENST00000351660;ensembl:ENST00000593400;ensembl:ENST00000593423;ensembl:ENST00000593432;ensembl:ENST00000593473;ensembl:ENST00000594424;ensembl:ENST00000595100;ensembl:ENST00000595844;ensembl:ENST00000595912;ensembl:ENST00000596162;ensembl:ENST00000596847;ensembl:ENST00000597152;ensembl:ENST00000598246;ensembl:ENST00000598850;ensembl:ENST00000599481;ensembl:ENST00000600451;ensembl:ENST00000600510;ensembl:ENST00000600639;ensembl:ENST00000600864;ensembl:ENST00000601537;ensembl:ENST00000601639;ensembl:ENST00000614126;hgnc.symbol:DHPS;ncbigene:1725;uniprot:P49366	ENSG00000095059
ENSG00000095139		ensembl:ENSG00000095139;ensembl:ENSP00000264028;ensembl:ENSP00000352385;ensembl:ENSP00000376599;ensembl:ENSP00000431676;ensembl:ENSP00000482114;ensembl:ENST00000264028;ensembl:ENST00000359415;ensembl:ENST00000392859;ensembl:ENST00000534182;ensembl:ENST00000614498;hgnc.symbol:ARCN1;ncbigene:372;uniprot:P48444	ENSG00000095139
ENSG00000095303		ensembl:ENSG00000095303;ensembl:ENSP00000223423;ensembl:ENSP00000354612;ensembl:ENSP00000362802;ensembl:ENSP00000411606;ensembl:ENSP00000437709;ensembl:ENSP00000483540;ensembl:ENSP00000494717;ensembl:ENSP00000495728;ensembl:ENST00000223423;ensembl:ENST00000362012;ensembl:ENST00000373698;ensembl:ENST00000426608;ensembl:ENST00000540753;ensembl:ENST00000619306;ensembl:ENST00000643576;ensembl:ENST00000643810;ensembl:ENST00000645132;ensembl:ENST00000647067;hgnc.symbol:PTGS1;ncbigene:5742;uniprot:P23219	ENSG00000095303
ENSG00000095319		ensembl:ENSG00000095319;ensembl:ENSP00000361658;ensembl:ENST00000372577;ensembl:ENST00000464729;ensembl:ENST00000465344;ensembl:ENST00000467044;ensembl:ENST00000477069;ensembl:ENST00000485158;ensembl:ENST00000487952;ensembl:ENST00000491502;ensembl:ENST00000491990;ensembl:ENST00000495726;ensembl:ENST00000550219;hgnc.symbol:NUP188;ncbigene:23511;uniprot:Q5SRE5	ENSG00000095319
ENSG00000095321		ensembl:ENSG00000095321;ensembl:ENSP00000315013;ensembl:ENSP00000377045;ensembl:ENSP00000390571;ensembl:ENSP00000394420;ensembl:ENSP00000395458;ensembl:ENSP00000400367;ensembl:ENSP00000404405;ensembl:ENSP00000505259;ensembl:ENSP00000505435;ensembl:ENSP00000505542;ensembl:ENSP00000505817;ensembl:ENSP00000505897;ensembl:ENSP00000506267;ensembl:ENSP00000506286;ensembl:ENSP00000506533;ensembl:ENSP00000506574;ensembl:ENSP00000506678;ensembl:ENST00000318080;ensembl:ENST00000393384;ensembl:ENST00000415948;ensembl:ENST00000441796;ensembl:ENST00000455396;ensembl:ENST00000455830;ensembl:ENST00000458362;ensembl:ENST00000464290;ensembl:ENST00000467343;ensembl:ENST00000679520;ensembl:ENST00000679716;ensembl:ENST00000680093;ensembl:ENST00000680117;ensembl:ENST00000680523;ensembl:ENST00000681040;ensembl:ENST00000681118;ensembl:ENST00000681325;ensembl:ENST00000681622;ensembl:ENST00000681627;ensembl:ENST00000681689;ensembl:ENST00000681725;ensembl:ENST00000681911;hgnc.symbol:CRAT;ncbigene:1384;uniprot:P43155	ENSG00000095321
ENSG00000095380		ensembl:ENSG00000095380;ensembl:ENSP00000210444;ensembl:ENSP00000404107;ensembl:ENSP00000404642;ensembl:ENST00000210444;ensembl:ENST00000415280;ensembl:ENST00000427646;ensembl:ENST00000461452;ensembl:ENST00000480925;ensembl:ENST00000495319;hgnc.symbol:NANS;ncbigene:54187;uniprot:Q9NR45	ENSG00000095380
ENSG00000095464		ensembl:ENSG00000095464;ensembl:ENSP00000360502;ensembl:ENST00000371447;ensembl:ENST00000475427;hgnc.symbol:PDE6C;ncbigene:5146;uniprot:P51160	ENSG00000095464
ENSG00000095596		ensembl:ENSG00000095596;ensembl:ENSP00000224356;ensembl:ENSP00000360586;ensembl:ENSP00000485126;ensembl:ENST00000224356;ensembl:ENST00000371531;ensembl:ENST00000622925;ensembl:ENST00000623162;ensembl:ENST00000624589;ensembl:ENST00000625202;hgnc.symbol:CYP26A1;ncbigene:1592;uniprot:O43174	ENSG00000095596
ENSG00000095917		ensembl:ENSG00000095917;ensembl:ENSP00000211076;ensembl:ENSP00000380668;ensembl:ENST00000211076;ensembl:ENST00000397534;hgnc.symbol:TPSD1;ncbigene:23430;uniprot:Q9BZJ3	ENSG00000095917
ENSG00000096006		ensembl:ENSG00000096006;ensembl:ENSP00000263045;ensembl:ENSP00000346636;ensembl:ENSP00000360201;ensembl:ENSP00000389026;ensembl:ENST00000263045;ensembl:ENST00000354620;ensembl:ENST00000371159;ensembl:ENST00000433368;hgnc.symbol:CRISP3;ncbigene:10321;uniprot:P54108	ENSG00000096006
ENSG00000096060		ensembl:ENSG00000096060;ensembl:ENSP00000349811;ensembl:ENSP00000441205;ensembl:ENSP00000442340;ensembl:ENSP00000444810;ensembl:ENST00000357266;ensembl:ENST00000536438;ensembl:ENST00000539068;ensembl:ENST00000542713;hgnc.symbol:FKBP5;ncbigene:2289;uniprot:Q13451	ENSG00000096060
ENSG00000096717		ensembl:ENSG00000096717;ensembl:ENSP00000212015;ensembl:ENSP00000384063;ensembl:ENSP00000384508;ensembl:ENSP00000409208;ensembl:ENST00000212015;ensembl:ENST00000403579;ensembl:ENST00000406900;ensembl:ENST00000432464;ensembl:ENST00000473922;ensembl:ENST00000497639;hgnc.symbol:SIRT1;ncbigene:23411;uniprot:Q96EB6	ENSG00000096717
ENSG00000097021		ensembl:ENSG00000097021;ensembl:ENSP00000354615;ensembl:ENSP00000367073;ensembl:ENSP00000367076;ensembl:ENSP00000367086;ensembl:ENSP00000367091;ensembl:ENSP00000402532;ensembl:ENSP00000439218;ensembl:ENSP00000465719;ensembl:ENSP00000476610;ensembl:ENST00000361521;ensembl:ENST00000377842;ensembl:ENST00000377845;ensembl:ENST00000377855;ensembl:ENST00000377860;ensembl:ENST00000418124;ensembl:ENST00000473466;ensembl:ENST00000481175;ensembl:ENST00000545482;ensembl:ENST00000608083;hgnc.symbol:ACOT7;ncbigene:11332;uniprot:O00154	ENSG00000097021
ENSG00000097033		ensembl:ENSG00000097033;ensembl:ENSP00000418744;ensembl:ENSP00000441355;ensembl:ENSP00000473267;ensembl:ENSP00000479919;ensembl:ENST00000370558;ensembl:ENST00000482504;ensembl:ENST00000535010;ensembl:ENST00000602603;ensembl:ENST00000616170;hgnc.symbol:SH3GLB1;ncbigene:51100;uniprot:Q9Y371	ENSG00000097033
ENSG00000099194		ensembl:ENSG00000099194;ensembl:ENSP00000359380;ensembl:ENST00000370355;hgnc.symbol:SCD;ncbigene:6319;uniprot:O00767	ENSG00000099194
ENSG00000099377		ensembl:ENSG00000099377;ensembl:ENSP00000262520;ensembl:ENSP00000297679;ensembl:ENSP00000459689;ensembl:ENSP00000459852;ensembl:ENST00000262520;ensembl:ENST00000297679;ensembl:ENST00000562932;ensembl:ENST00000574447;hgnc.symbol:HSD3B7;ncbigene:80270;uniprot:Q9H2F3	ENSG00000099377
ENSG00000099381		ensembl:ENSG00000099381;ensembl:ENSP00000262519;ensembl:ENSP00000391408;ensembl:ENSP00000507683;ensembl:ENSP00000508271;ensembl:ENST00000262519;ensembl:ENST00000452917;ensembl:ENST00000640410;ensembl:ENST00000682768;ensembl:ENST00000684162;hgnc.symbol:SETD1A;ncbigene:9739;uniprot:O15047	ENSG00000099381
ENSG00000099624		ensembl:ENSG00000099624;ensembl:ENSP00000215375;ensembl:ENSP00000378995;ensembl:ENSP00000464863;ensembl:ENSP00000477964;ensembl:ENST00000215375;ensembl:ENST00000395633;ensembl:ENST00000588538;ensembl:ENST00000589478;ensembl:ENST00000590265;ensembl:ENST00000591249;ensembl:ENST00000591660;ensembl:ENST00000592624;ensembl:ENST00000614837;hgnc.symbol:ATP5F1D;ncbigene:513;uniprot:P30049	ENSG00000099624
ENSG00000099785		ensembl:ENSG00000099785;ensembl:ENSP00000215555;ensembl:ENSP00000370423;ensembl:ENSP00000469386;ensembl:ENSP00000471411;ensembl:ENSP00000471536;ensembl:ENSP00000471619;ensembl:ENSP00000472027;ensembl:ENST00000215555;ensembl:ENST00000381035;ensembl:ENST00000594796;ensembl:ENST00000595142;ensembl:ENST00000595213;ensembl:ENST00000601283;ensembl:ENST00000601724;ensembl:ENST00000602117;hgnc.symbol:MARCHF2;ncbigene:51257;uniprot:Q9P0N8	ENSG00000099785
ENSG00000099795		ensembl:ENSG00000099795;ensembl:ENSP00000215565;ensembl:ENSP00000473120;ensembl:ENST00000215565;ensembl:ENST00000593353;hgnc.symbol:NDUFB7;ncbigene:4713;uniprot:P17568	ENSG00000099795
ENSG00000099797		ensembl:ENSG00000099797;ensembl:ENSP00000215567;ensembl:ENSP00000472504;ensembl:ENSP00000472697;ensembl:ENSP00000472957;ensembl:ENSP00000473129;ensembl:ENST00000215567;ensembl:ENST00000593637;ensembl:ENST00000593775;ensembl:ENST00000594545;ensembl:ENST00000594807;ensembl:ENST00000594958;ensembl:ENST00000596073;ensembl:ENST00000596164;ensembl:ENST00000596953;ensembl:ENST00000597607;ensembl:ENST00000598298;ensembl:ENST00000598333;ensembl:ENST00000598408;ensembl:ENST00000598715;ensembl:ENST00000598918;ensembl:ENST00000598987;ensembl:ENST00000599101;ensembl:ENST00000599646;ensembl:ENST00000600076;ensembl:ENST00000600083;ensembl:ENST00000600395;ensembl:ENST00000601187;ensembl:ENST00000601350;ensembl:ENST00000601461;ensembl:ENST00000601652;ensembl:ENST00000642961;hgnc.symbol:TECR;ncbigene:9524;uniprot:Q9NZ01	ENSG00000099797
ENSG00000099804		ensembl:ENSG00000099804;ensembl:ENSP00000215574;ensembl:ENSP00000475282;ensembl:ENSP00000475610;ensembl:ENSP00000476107;ensembl:ENST00000215574;ensembl:ENST00000586283;ensembl:ENST00000586788;ensembl:ENST00000593036;ensembl:ENST00000606065;ensembl:ENST00000606400;ensembl:ENST00000607527;hgnc.symbol:CDC34;ncbigene:997;uniprot:P49427	ENSG00000099804
ENSG00000099810		ensembl:ENSG00000099810;ensembl:ENSP00000393507;ensembl:ENSP00000461932;ensembl:ENSP00000462082;ensembl:ENSP00000463424;ensembl:ENSP00000464616;ensembl:ENSP00000493852;ensembl:ENSP00000494373;ensembl:ENST00000419385;ensembl:ENST00000427788;ensembl:ENST00000460874;ensembl:ENST00000484957;ensembl:ENST00000577563;ensembl:ENST00000579422;ensembl:ENST00000580675;ensembl:ENST00000580718;ensembl:ENST00000580900;ensembl:ENST00000581962;ensembl:ENST00000584988;ensembl:ENST00000616982;ensembl:ENST00000644715;hgnc.symbol:MTAP;ncbigene:4507;uniprot:Q13126	ENSG00000099810
ENSG00000099817		ensembl:ENSG00000099817;ensembl:ENSP00000215587;ensembl:ENSP00000464739;ensembl:ENSP00000465066;ensembl:ENSP00000467905;ensembl:ENSP00000478303;ensembl:ENSP00000479560;ensembl:ENSP00000479813;ensembl:ENSP00000480562;ensembl:ENSP00000485021;ensembl:ENST00000215587;ensembl:ENST00000585838;ensembl:ENST00000586215;ensembl:ENST00000586746;ensembl:ENST00000586817;ensembl:ENST00000589737;ensembl:ENST00000590060;ensembl:ENST00000591709;ensembl:ENST00000591767;ensembl:ENST00000592597;ensembl:ENST00000612655;ensembl:ENST00000614705;ensembl:ENST00000615234;ensembl:ENST00000619917;hgnc.symbol:POLR2E;ncbigene:5434;uniprot:P19388	ENSG00000099817
ENSG00000099821		ensembl:ENSG00000099821;ensembl:ENSP00000465759;ensembl:ENSP00000466504;ensembl:ENSP00000468658;ensembl:ENSP00000473524;ensembl:ENST00000587057;ensembl:ENST00000588649;ensembl:ENST00000589961;ensembl:ENST00000590336;ensembl:ENST00000590573;ensembl:ENST00000590709;ensembl:ENST00000592633;ensembl:ENST00000592863;hgnc.symbol:POLRMT;ncbigene:5442;uniprot:O00411	ENSG00000099821
ENSG00000099904		ensembl:ENSG00000099904;ensembl:ENSP00000317804;ensembl:ENSP00000334490;ensembl:ENSP00000384716;ensembl:ENSP00000412807;ensembl:ENST00000320602;ensembl:ENST00000334554;ensembl:ENST00000405930;ensembl:ENST00000436518;ensembl:ENST00000468112;ensembl:ENST00000469212;ensembl:ENST00000472497;hgnc.symbol:ZDHHC8;ncbigene:29801;uniprot:Q9ULC8	ENSG00000099904
ENSG00000099984		ensembl:ENSG00000099984;ensembl:ENSP00000385765;ensembl:ENSP00000481555;ensembl:ENSP00000488993;ensembl:ENST00000402588;ensembl:ENST00000621118;ensembl:ENST00000634759;hgnc.symbol:GSTT2;ncbigene:2953	ENSG00000099984
ENSG00000099998		ensembl:ENSG00000099998;ensembl:ENSP00000263112;ensembl:ENSP00000330080;ensembl:ENSP00000381340;ensembl:ENSP00000402917;ensembl:ENSP00000412964;ensembl:ENST00000263112;ensembl:ENST00000327365;ensembl:ENST00000398292;ensembl:ENST00000424217;ensembl:ENST00000425408;ensembl:ENST00000623756;hgnc.symbol:GGT5;ncbigene:2687;uniprot:P36269	ENSG00000099998
ENSG00000100023		ensembl:ENSG00000100023;ensembl:ENSP00000334553;ensembl:ENSP00000381812;ensembl:ENSP00000384299;ensembl:ENSP00000395181;ensembl:ENSP00000406745;ensembl:ENSP00000486725;ensembl:ENSP00000504893;ensembl:ENSP00000504929;ensembl:ENSP00000504937;ensembl:ENSP00000505019;ensembl:ENSP00000505107;ensembl:ENSP00000505216;ensembl:ENSP00000505533;ensembl:ENSP00000505778;ensembl:ENSP00000505910;ensembl:ENSP00000505978;ensembl:ENSP00000506123;ensembl:ENSP00000506144;ensembl:ENSP00000506158;ensembl:ENSP00000506196;ensembl:ENSP00000506219;ensembl:ENSP00000506328;ensembl:ENSP00000506368;ensembl:ENSP00000506542;ensembl:ENSP00000506723;ensembl:ENST00000335025;ensembl:ENST00000398831;ensembl:ENST00000406385;ensembl:ENST00000417788;ensembl:ENST00000446951;ensembl:ENST00000458567;ensembl:ENST00000462188;ensembl:ENST00000484439;ensembl:ENST00000485930;ensembl:ENST00000496819;ensembl:ENST00000498109;ensembl:ENST00000626352;ensembl:ENST00000679477;ensembl:ENST00000679479;ensembl:ENST00000679534;ensembl:ENST00000679540;ensembl:ENST00000679564;ensembl:ENST00000679580;ensembl:ENST00000679586;ensembl:ENST00000679692;ensembl:ENST00000679795;ensembl:ENST00000679827;ensembl:ENST00000679857;ensembl:ENST00000680022;ensembl:ENST00000680061;ensembl:ENST00000680094;ensembl:ENST00000680109;ensembl:ENST00000680113;ensembl:ENST00000680183;ensembl:ENST00000680393;ensembl:ENST00000680426;ensembl:ENST00000680434;ensembl:ENST00000680463;ensembl:ENST00000680573;ensembl:ENST00000680860;ensembl:ENST00000680962;ensembl:ENST00000681027;ensembl:ENST00000681137;ensembl:ENST00000681286;ensembl:ENST00000681338;ensembl:ENST00000681353;ensembl:ENST00000681394;ensembl:ENST00000681612;ensembl:ENST00000681735;ensembl:ENST00000681791;ensembl:ENST00000681956;hgnc.symbol:PPIL2;ncbigene:23759;uniprot:Q13356	ENSG00000100023
ENSG00000100024		ensembl:ENSG00000100024;ensembl:ENSP00000324343;ensembl:ENSP00000372208;ensembl:ENSP00000400684;ensembl:ENST00000326010;ensembl:ENST00000382760;ensembl:ENST00000415388;ensembl:ENST00000486043;ensembl:ENST00000498140;hgnc.symbol:UPB1;ncbigene:51733;uniprot:Q9UBR1	ENSG00000100024
ENSG00000100031		ensembl:ENSG00000100031;ensembl:ENSP00000383231;ensembl:ENSP00000383232;ensembl:ENSP00000384381;ensembl:ENSP00000384820;ensembl:ENSP00000385001;ensembl:ENSP00000385016;ensembl:ENSP00000385445;ensembl:ENSP00000387499;ensembl:ENSP00000387796;ensembl:ENSP00000389935;ensembl:ENSP00000393135;ensembl:ENSP00000393537;ensembl:ENSP00000395271;ensembl:ENSP00000398589;ensembl:ENSP00000400621;ensembl:ENSP00000403826;ensembl:ENSP00000408151;ensembl:ENSP00000415024;ensembl:ENSP00000415068;ensembl:ENSP00000415129;ensembl:ENSP00000415553;ensembl:ENSP00000417044;ensembl:ENST00000400380;ensembl:ENST00000400382;ensembl:ENST00000401885;ensembl:ENST00000403838;ensembl:ENST00000404223;ensembl:ENST00000404532;ensembl:ENST00000404920;ensembl:ENST00000411974;ensembl:ENST00000412658;ensembl:ENST00000412898;ensembl:ENST00000419133;ensembl:ENST00000425895;ensembl:ENST00000428855;ensembl:ENST00000430289;ensembl:ENST00000432867;ensembl:ENST00000438643;ensembl:ENST00000445029;ensembl:ENST00000447416;ensembl:ENST00000451366;ensembl:ENST00000452551;ensembl:ENST00000455483;ensembl:ENST00000456869;ensembl:ENST00000466310;ensembl:ENST00000474191;ensembl:ENST00000487766;ensembl:ENST00000490087;hgnc.symbol:GGT1;ncbigene:2678;uniprot:P19440	ENSG00000100031
ENSG00000100033		ensembl:ENSG00000100033;ensembl:ENSP00000334726;ensembl:ENSP00000349577;ensembl:ENSP00000396806;ensembl:ENSP00000409742;ensembl:ENSP00000410805;ensembl:ENSP00000413941;ensembl:ENSP00000480347;ensembl:ENST00000313755;ensembl:ENST00000334029;ensembl:ENST00000357068;ensembl:ENST00000399694;ensembl:ENST00000420436;ensembl:ENST00000429300;ensembl:ENST00000438924;ensembl:ENST00000446371;ensembl:ENST00000450579;ensembl:ENST00000457083;ensembl:ENST00000482858;ensembl:ENST00000491604;ensembl:ENST00000496625;ensembl:ENST00000609229;ensembl:ENST00000610940;hgnc.symbol:PRODH;ncbigene:5625;uniprot:O43272	ENSG00000100033
ENSG00000100075		ensembl:ENSG00000100075;ensembl:ENSP00000215882;ensembl:ENSP00000401480;ensembl:ENST00000215882;ensembl:ENST00000451283;ensembl:ENST00000461267;ensembl:ENST00000468824;ensembl:ENST00000470922;hgnc.symbol:SLC25A1;ncbigene:6576;uniprot:P53007	ENSG00000100075
ENSG00000100077		ensembl:ENSG00000100077;ensembl:ENSP00000317578;ensembl:ENSP00000393688;ensembl:ENSP00000478925;ensembl:ENST00000324198;ensembl:ENST00000455558;ensembl:ENST00000619906;hgnc.symbol:GRK3;ncbigene:157;uniprot:P35626	ENSG00000100077
ENSG00000100078		ensembl:ENSG00000100078;ensembl:ENSP00000215885;ensembl:ENST00000215885;hgnc.symbol:PLA2G3;ncbigene:50487;uniprot:Q9NZ20	ENSG00000100078
ENSG00000100092		ensembl:ENSG00000100092;ensembl:ENSP00000411979;ensembl:ENSP00000494748;ensembl:ENSP00000497104;ensembl:ENSP00000498037;ensembl:ENST00000417536;ensembl:ENST00000459646;ensembl:ENST00000466097;ensembl:ENST00000469947;ensembl:ENST00000471650;ensembl:ENST00000495174;ensembl:ENST00000643339;ensembl:ENST00000644149;ensembl:ENST00000649107;ensembl:ENST00000649765;hgnc.symbol:SH3BP1;ncbigene:23616;uniprot:Q9Y3L3	ENSG00000100092
