#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
EX_cellb_e	1 M_cellb@e --> 1 M_cellb@BOUNDARY	EX_cellb_e				bigg:EX_cellb_e;mnx:MNXR96760
EX_cgly_e	1 M_cgly@e --> 1 M_cgly@BOUNDARY	EX_cgly_e				bigg:EX_cgly_e;mnx:MNXR96658;seed:rxn08211
EX_ch4_e	1 M_ch4@e --> 1 M_ch4@BOUNDARY	EX_ch4_e				bigg:EX_ch4_e;biocyc:META:TRANS-RXN0-526;mnx:MNXR96664;seed:rxn10471;seed:rxn13109
EX_chol_e	1 M_chol@e --> 1 M_chol@BOUNDARY	EX_chol_e				bigg:EX_chol_e;biocyc:META:TRANS-RXN-319;mnx:MNXR96693;reactome:R-ATH-444433;reactome:R-ATH-6797956;reactome:R-BTA-444433;reactome:R-BTA-6797956;reactome:R-CEL-444433;reactome:R-CFA-444433;reactome:R-CFA-6797956;reactome:R-DDI-444433;reactome:R-DDI-6797956;reactome:R-DME-444433;reactome:R-DME-6797956;reactome:R-DRE-444433;reactome:R-DRE-6797956;reactome:R-GGA-444433;reactome:R-GGA-6797956;reactome:R-HSA-444433;reactome:R-HSA-6797956;reactome:R-MMU-444433;reactome:R-MMU-6797956;reactome:R-OSA-444433;reactome:R-OSA-6797956;reactome:R-RNO-444433;reactome:R-RNO-6797956;reactome:R-SCE-444433;reactome:R-SCE-6797956;reactome:R-SSC-444433;reactome:R-SSC-6797956;reactome:R-TGU-444433;reactome:R-TGU-6797956;reactome:R-XTR-444433;reactome:R-XTR-6797956;rhea:32751;rhea:32752;rhea:32753;rhea:32754;seed:rxn08214
EX_chtbs_e	1 M_chtbs@e --> 1 M_chtbs@BOUNDARY	EX_chtbs_e				bigg:EX_chtbs_e;mnx:MNXR138171
EX_cit_e	1 M_cit@e --> 1 M_cit@BOUNDARY	EX_cit_e				bigg:EX_cit_e;mnx:MNXR96756;rhea:33183;rhea:33184;rhea:33185;rhea:33186;seed:rxn08217;seed:rxn10946
EX_cl_e	1 M_cl@e <==> 1 M_cl@BOUNDARY	EX_cl_e				bigg:EX_cl_e;biocyc:META:TRANS-RXN-139;mnx:MNXR96797;reactome:R-ATH-2684901;reactome:R-ATH-427570;reactome:R-BTA-2684901;reactome:R-BTA-2744228;reactome:R-BTA-2744242;reactome:R-BTA-2744349;reactome:R-BTA-2744361;reactome:R-BTA-427570;reactome:R-BTA-975340;reactome:R-BTA-975389;reactome:R-BTA-975449;reactome:R-CEL-2684901;reactome:R-CEL-2744228;reactome:R-CEL-2744361;reactome:R-CEL-427570;reactome:R-CEL-975340;reactome:R-CEL-975389;reactome:R-CFA-2684901;reactome:R-CFA-2744228;reactome:R-CFA-2744242;reactome:R-CFA-2744349;reactome:R-CFA-2744361;reactome:R-CFA-427570;reactome:R-CFA-975340;reactome:R-CFA-975389;reactome:R-CFA-975449;reactome:R-DDI-2684901;reactome:R-DDI-2744228;reactome:R-DDI-427570;reactome:R-DME-2684901;reactome:R-DME-2744228;reactome:R-DME-2744242;reactome:R-DME-2744349;reactome:R-DME-2744361;reactome:R-DME-427570;reactome:R-DME-975340;reactome:R-DME-975389;reactome:R-DRE-2684901;reactome:R-DRE-2744228;reactome:R-DRE-2744242;reactome:R-DRE-2744349;reactome:R-DRE-2744361;reactome:R-DRE-975340;reactome:R-DRE-975389;reactome:R-DRE-975449;reactome:R-GGA-2684901;reactome:R-GGA-2744228;reactome:R-GGA-2744242;reactome:R-GGA-2744361;reactome:R-GGA-427570;reactome:R-GGA-975340;reactome:R-GGA-975389;reactome:R-GGA-975449;reactome:R-HSA-2684901;reactome:R-HSA-2744228;reactome:R-HSA-2744242;reactome:R-HSA-2744349;reactome:R-HSA-2744361;reactome:R-HSA-427570;reactome:R-HSA-975340;reactome:R-HSA-975389;reactome:R-HSA-975449;reactome:R-MMU-2684901;reactome:R-MMU-2744228;reactome:R-MMU-2744242;reactome:R-MMU-2744349;reactome:R-MMU-2744361;reactome:R-MMU-427570;reactome:R-MMU-975340;reactome:R-MMU-975389;reactome:R-MMU-975449;reactome:R-OSA-2684901;reactome:R-OSA-427570;reactome:R-PFA-427570;reactome:R-RNO-2684901;reactome:R-RNO-2744228;reactome:R-RNO-2744242;reactome:R-RNO-2744349;reactome:R-RNO-2744361;reactome:R-RNO-427570;reactome:R-RNO-975340;reactome:R-RNO-975389;reactome:R-RNO-975449;reactome:R-SCE-2744228;reactome:R-SCE-427570;reactome:R-SPO-2684901;reactome:R-SSC-2684901;reactome:R-SSC-2744228;reactome:R-SSC-2744242;reactome:R-SSC-2744349;reactome:R-SSC-2744361;reactome:R-SSC-427570;reactome:R-SSC-975340;reactome:R-SSC-975389;reactome:R-SSC-975449;reactome:R-TGU-2684901;reactome:R-TGU-2744228;reactome:R-TGU-2744242;reactome:R-TGU-2744361;reactome:R-TGU-427570;reactome:R-TGU-975340;reactome:R-TGU-975389;reactome:R-TGU-975449;reactome:R-XTR-2684901;reactome:R-XTR-2744228;reactome:R-XTR-2744242;reactome:R-XTR-2744349;reactome:R-XTR-2744361;reactome:R-XTR-427570;reactome:R-XTR-975340;reactome:R-XTR-975389;reactome:R-XTR-975449;rhea:29823;rhea:29824;rhea:29825;rhea:29826;seed:rxn08234;seed:rxn10473
EX_cm_e	1 M_cm@e --> 1 M_cm@BOUNDARY	EX_cm_e				bigg:EX_cm_e;mnx:MNXR96808;rhea:35287;rhea:35288;rhea:35289;rhea:35290
EX_cmp_e	1 M_cmp@e --> 1 M_cmp@BOUNDARY	EX_cmp_e				bigg:EX_cmp_e;mnx:MNXR96806;seed:rxn08236;seed:rxn09776
EX_co2_e	1 M_co2@e <==> 1 M_co2@BOUNDARY	EX_co2_e				bigg:EX_co2_e;biocyc:META:TRANS-RXN0-545;mnx:MNXR96810;reactome:R-ATH-1237042;reactome:R-ATH-1247649;reactome:R-BTA-1237042;reactome:R-BTA-1237069;reactome:R-BTA-1247645;reactome:R-BTA-1247649;reactome:R-CEL-1237069;reactome:R-CEL-1247645;reactome:R-CFA-1237042;reactome:R-CFA-1237069;reactome:R-CFA-1247645;reactome:R-CFA-1247649;reactome:R-DDI-1237042;reactome:R-DDI-1237069;reactome:R-DDI-1247645;reactome:R-DDI-1247649;reactome:R-DME-1237042;reactome:R-DME-1237069;reactome:R-DME-1247645;reactome:R-DME-1247649;reactome:R-DRE-1237042;reactome:R-DRE-1237069;reactome:R-DRE-1247645;reactome:R-DRE-1247649;reactome:R-GGA-1237042;reactome:R-GGA-1237069;reactome:R-GGA-1247645;reactome:R-GGA-1247649;reactome:R-HSA-1237042;reactome:R-HSA-1237069;reactome:R-HSA-1247645;reactome:R-HSA-1247649;reactome:R-MMU-1237042;reactome:R-MMU-1237069;reactome:R-MMU-1247645;reactome:R-MMU-1247649;reactome:R-OSA-1237042;reactome:R-OSA-1247649;reactome:R-RNO-1237042;reactome:R-RNO-1237069;reactome:R-RNO-1247645;reactome:R-RNO-1247649;reactome:R-SCE-1237042;reactome:R-SCE-1247649;reactome:R-SSC-1237042;reactome:R-SSC-1237069;reactome:R-SSC-1247645;reactome:R-SSC-1247649;reactome:R-TGU-1237042;reactome:R-TGU-1237069;reactome:R-TGU-1247645;reactome:R-TGU-1247649;reactome:R-XTR-1237069;reactome:R-XTR-1247645;seed:rxn05467;seed:rxn08237;seed:rxn08238;seed:rxn09706;seed:rxn09775;seed:rxn09821;seed:rxn09860;seed:rxn09876
EX_cobalt2_e	1 M_cobalt2@e <==> 1 M_cobalt2@BOUNDARY	EX_cobalt2_e				bigg:EX_cobalt2_e;biocyc:META:TRANS-RXN-141A;mnx:MNXR96821;rhea:28578;rhea:28579;rhea:28580;rhea:28581;sabiork:12148;seed:rxn08241;seed:rxn08242;seed:rxn10474
EX_cpgn_e	1 M_cpgn@e --> 1 M_cpgn@BOUNDARY	EX_cpgn_e				bigg:EX_cpgn_e;mnx:MNXR142942
EX_cpgn_un_e	1 M_cpgn_un@e --> 1 M_cpgn_un@BOUNDARY	EX_cpgn_un_e				bigg:EX_cpgn_un_e;mnx:MNXR142943
EX_crn__D_e	1 M_crn__D@e --> 1 M_crn__D@BOUNDARY	EX_crn__D_e				bigg:EX_crn__D_e;mnx:MNXR96904;rhea:35067;rhea:35068;rhea:35069;rhea:35070
EX_crn_e	1 M_crn@e --> 1 M_crn@BOUNDARY	EX_crn_e				bigg:EX_crn_e;mnx:MNXR96906;rhea:34959;rhea:34960;rhea:34961;rhea:34962;seed:rxn08265;seed:rxn09691;seed:rxn09773;seed:rxn09858
EX_cs1_e	1 M_cs1@e --> 1 M_cs1@BOUNDARY	EX_cs1_e				bigg:EX_cs1_e
EX_csn_e	1 M_csn@e --> 1 M_csn@BOUNDARY	EX_csn_e				bigg:EX_csn_e;mnx:MNXR96928;seed:rxn08267
EX_cu2_e	1 M_cu2@e <==> 1 M_cu2@BOUNDARY	EX_cu2_e				bigg:EX_cu2_e;biocyc:META:RXN0-14;mnx:MNXR96951;reactome:R-BTA-437300;reactome:R-CFA-437300;reactome:R-DME-437300;reactome:R-DRE-437300;reactome:R-GGA-437300;reactome:R-HSA-437300;reactome:R-MMU-437300;reactome:R-RNO-437300;reactome:R-SCE-437300;reactome:R-SSC-437300;reactome:R-TGU-437300;reactome:R-XTR-437300;rhea:28703;rhea:28704;rhea:28705;rhea:28706;seed:rxn05212;seed:rxn08273;seed:rxn08274
EX_cu_e	1 M_cu@e --> 1 M_cu@BOUNDARY	EX_cu_e				bigg:EX_cu_e;mnx:MNXR96954
EX_cyan_e	1 M_cyan@e --> 1 M_cyan@BOUNDARY	EX_cyan_e				bigg:EX_cyan_e;mnx:MNXR96957;seed:rxn08276
EX_cynt_e	1 M_cynt@e --> 1 M_cynt@BOUNDARY	EX_cynt_e				bigg:EX_cynt_e;biocyc:META:TRANS-RXN-14;mnx:MNXR96963;seed:rxn08279
EX_cys__D_e	1 M_cys__D@e --> 1 M_cys__D@BOUNDARY	EX_cys__D_e				bigg:EX_cys__D_e;mnx:MNXR96997;seed:rxn08283
EX_cys__L_e	1 M_cys__L@e --> 1 M_cys__L@BOUNDARY	EX_cys__L_e				bigg:EX_cys__L_e;biocyc:META:RXN0-1924;mnx:MNXR97029;rhea:29655;rhea:29656;rhea:29657;rhea:29658;sabiork:13465;seed:rxn08284;seed:rxn08286;seed:rxn10998
EX_cytd_e	1 M_cytd@e --> 1 M_cytd@BOUNDARY	EX_cytd_e				bigg:EX_cytd_e;mnx:MNXR97043;seed:rxn08290;seed:rxn10997;seed:rxn13338
EX_dad_2_e	1 M_dad_2@e --> 1 M_dad_2@BOUNDARY	EX_dad_2_e				bigg:EX_dad_2_e;mnx:MNXR97081;seed:rxn08293;seed:rxn10939
EX_damp_e	1 M_damp@e --> 1 M_damp@BOUNDARY	EX_damp_e				bigg:EX_damp_e;mnx:MNXR97136;seed:rxn08303
EX_dca_e	1 M_dca@e --> 1 M_dca@BOUNDARY	EX_dca_e				bigg:EX_dca_e;mnx:MNXR97181
EX_dcmp_e	1 M_dcmp@e --> 1 M_dcmp@BOUNDARY	EX_dcmp_e				bigg:EX_dcmp_e;mnx:MNXR97186;seed:rxn08315
EX_dcyt_e	1 M_dcyt@e --> 1 M_dcyt@BOUNDARY	EX_dcyt_e				bigg:EX_dcyt_e;mnx:MNXR97208;seed:rxn08317;seed:rxn11014
EX_ddca_e	1 M_ddca@e --> 1 M_ddca@BOUNDARY	EX_ddca_e				bigg:EX_ddca_e;mnx:MNXR97211
EX_dgmp_e	1 M_dgmp@e --> 1 M_dgmp@BOUNDARY	EX_dgmp_e				bigg:EX_dgmp_e;mnx:MNXR97322;seed:rxn08322
EX_dgsn_e	1 M_dgsn@e --> 1 M_dgsn@BOUNDARY	EX_dgsn_e				bigg:EX_dgsn_e;mnx:MNXR97324;seed:rxn08324
EX_dha_e	1 M_dha@e --> 1 M_dha@BOUNDARY	EX_dha_e				bigg:EX_dha_e;biocyc:META:TRANS-RXN0-559;mnx:MNXR97367;seed:rxn05532;seed:rxn08325;seed:rxn08326
EX_dhps_e	1 M_dhps@e --> 1 M_dhps@BOUNDARY	EX_dhps_e				bigg:EX_dhps_e
EX_dimp_e	1 M_dimp@e --> 1 M_dimp@BOUNDARY	EX_dimp_e				bigg:EX_dimp_e;mnx:MNXR97463;seed:rxn08342
EX_din_e	1 M_din@e --> 1 M_din@BOUNDARY	EX_din_e				bigg:EX_din_e;mnx:MNXR97466;seed:rxn08344
EX_dms_e	1 M_dms@e --> 1 M_dms@BOUNDARY	EX_dms_e				bigg:EX_dms_e;mnx:MNXR97534;seed:rxn08359;seed:rxn10500
EX_dmso_e	1 M_dmso@e --> 1 M_dmso@BOUNDARY	EX_dmso_e				bigg:EX_dmso_e;biocyc:META:TRANS-RXN0-273;mnx:MNXR97533;rhea:29699;rhea:29700;rhea:29701;rhea:29702;seed:rxn08358
EX_dopa_e	1 M_dopa@e --> 1 M_dopa@BOUNDARY	EX_dopa_e				bigg:EX_dopa_e;mnx:MNXR97758;reactome:R-BTA-372542;reactome:R-CEL-372542;reactome:R-CFA-372542;reactome:R-DME-372542;reactome:R-DRE-372542;reactome:R-GGA-372542;reactome:R-HSA-351596;reactome:R-HSA-372542;reactome:R-MMU-372542;reactome:R-RNO-372542;reactome:R-SSC-372542;reactome:R-TGU-372542;sabiork:7032;seed:rxn08363
EX_doxrbcn_e	1 M_doxrbcn@e --> 1 M_doxrbcn@BOUNDARY	EX_doxrbcn_e				bigg:EX_doxrbcn_e;mnx:MNXR97760;rhea:35079;rhea:35080;rhea:35081;rhea:35082
EX_dtmp_e	1 M_dtmp@e --> 1 M_dtmp@BOUNDARY	EX_dtmp_e				bigg:EX_dtmp_e;mnx:MNXR97806;seed:rxn08374
EX_dump_e	1 M_dump@e --> 1 M_dump@BOUNDARY	EX_dump_e				bigg:EX_dump_e;mnx:MNXR97813;seed:rxn08375;seed:rxn09816
EX_duri_e	1 M_duri@e --> 1 M_duri@BOUNDARY	EX_duri_e				bigg:EX_duri_e;mnx:MNXR97819;seed:rxn08377;seed:rxn10984
EX_dxylnt_e	1 M_dxylnt@e --> 1 M_dxylnt@BOUNDARY	EX_dxylnt_e				bigg:EX_dxylnt_e
EX_eca4colipa_e	1 M_eca4colipa@e --> 1 M_eca4colipa@BOUNDARY	EX_eca4colipa_e				bigg:EX_eca4colipa_e;mnx:MNXR97872;seed:rxn08406
EX_enlipa_e	1 M_enlipa@e --> 1 M_enlipa@BOUNDARY	EX_enlipa_e				bigg:EX_enlipa_e;mnx:MNXR97923;seed:rxn08419
EX_enter_e	1 M_enter@e --> 1 M_enter@BOUNDARY	EX_enter_e				bigg:EX_enter_e;biocyc:META:RXN0-8;biocyc:META:TRANS-RXN0-496;mnx:MNXR123417
EX_etha_e	1 M_etha@e --> 1 M_etha@BOUNDARY	EX_etha_e				bigg:EX_etha_e;biocyc:META:TRANS-RXN0-476;mnx:MNXR97974;rhea:32747;rhea:32748;rhea:32749;rhea:32750;seed:rxn08424;seed:rxn10841
EX_ethso3_e	1 M_ethso3@e --> 1 M_ethso3@BOUNDARY	EX_ethso3_e				bigg:EX_ethso3_e;mnx:MNXR97978;seed:rxn08426
EX_etoh_e	1 M_etoh@e --> 1 M_etoh@BOUNDARY	EX_etoh_e				bigg:EX_etoh_e;biocyc:META:TRANS-RXN0-546;mnx:MNXR97980;rhea:35267;rhea:35268;rhea:35269;rhea:35270;seed:rxn08428;seed:rxn09683;seed:rxn09764
EX_f6p_e	1 M_f6p@e --> 1 M_f6p@BOUNDARY	EX_f6p_e				bigg:EX_f6p_e;mnx:MNXR99076
EX_fad_e	1 M_fad@e --> 1 M_fad@BOUNDARY	EX_fad_e				bigg:EX_fad_e;biocyc:META:TRANS-RXN-272;mnx:MNXR99217
EX_fald_e	1 M_fald@e --> 1 M_fald@BOUNDARY	EX_fald_e				bigg:EX_fald_e;mnx:MNXR99238;seed:rxn08461;seed:rxn08462
EX_fe2_e	1 M_fe2@e <==> 1 M_fe2@BOUNDARY	EX_fe2_e				bigg:EX_fe2_e;biocyc:META:TRANS-RXN-8;mnx:MNXR99505;rhea:28486;rhea:28487;rhea:28488;rhea:28489;seed:rxn08475;seed:rxn08476;seed:rxn10963;seed:rxn13286
EX_fe3_e	1 M_fe3@e <==> 1 M_fe3@BOUNDARY	EX_fe3_e				bigg:EX_fe3_e;mnx:MNXR99522;reactome:R-BTA-442368;reactome:R-CFA-442368;reactome:R-GGA-442368;reactome:R-HSA-442368;reactome:R-MMU-442368;reactome:R-RNO-442368;reactome:R-SSC-442368;reactome:R-TGU-442368;rhea:34971;rhea:34972;rhea:34973;rhea:34974;seed:rxn05292;seed:rxn08492
EX_fe3dcit_e	1 M_fe3dcit@e --> 1 M_fe3dcit@BOUNDARY	EX_fe3dcit_e				bigg:EX_fe3dcit_e;mnx:MNXR142958
EX_fe3dhbzs_e	1 M_fe3dhbzs@e --> 1 M_fe3dhbzs@BOUNDARY	EX_fe3dhbzs_e				bigg:EX_fe3dhbzs_e;mnx:MNXR142960
EX_fe3hox_e	1 M_fe3hox@e --> 1 M_fe3hox@BOUNDARY	EX_fe3hox_e				bigg:EX_fe3hox_e;mnx:MNXR142961
EX_fe3hox_un_e	1 M_fe3hox_un@e --> 1 M_fe3hox_un@BOUNDARY	EX_fe3hox_un_e				bigg:EX_fe3hox_un_e;mnx:MNXR142962
EX_fecrm_e	1 M_fecrm@e --> 1 M_fecrm@BOUNDARY	EX_fecrm_e				bigg:EX_fecrm_e;biocyc:META:RXN0-1701;biocyc:META:RXN0-2241;mnx:MNXR123118
EX_fecrm_un_e	1 M_fecrm_un@e --> 1 M_fecrm_un@BOUNDARY	EX_fecrm_un_e				bigg:EX_fecrm_un_e;mnx:MNXR142964
EX_feenter_e	1 M_feenter@e --> 1 M_feenter@BOUNDARY	EX_feenter_e				bigg:EX_feenter_e;mnx:MNXR142965
EX_feoxam_e	1 M_feoxam@e --> 1 M_feoxam@BOUNDARY	EX_feoxam_e				bigg:EX_feoxam_e;mnx:MNXR99567
EX_feoxam_un_e	1 M_feoxam_un@e --> 1 M_feoxam_un@BOUNDARY	EX_feoxam_un_e				bigg:EX_feoxam_un_e;mnx:MNXR142966
EX_fmn_e	1 M_fmn@e --> 1 M_fmn@BOUNDARY	EX_fmn_e				bigg:EX_fmn_e;biocyc:META:TRANS-RXN0-595;mnx:MNXR124060
EX_for_e	1 M_for@e --> 1 M_for@BOUNDARY	EX_for_e				bigg:EX_for_e;biocyc:META:TRANS-RXN-1;mnx:MNXR99620;reactome:R-HSA-6803255;rhea:29679;rhea:29680;rhea:29681;rhea:29682;sabiork:12483;seed:rxn08525;seed:rxn08526;seed:rxn09682;seed:rxn09754
EX_fru_e	1 M_fru@e --> 1 M_fru@BOUNDARY	EX_fru_e				bigg:EX_fru_e;mnx:MNXR99663;reactome:R-ATH-189222;reactome:R-BTA-189222;reactome:R-CFA-189222;reactome:R-DDI-189222;reactome:R-DME-189222;reactome:R-DRE-189222;reactome:R-GGA-189222;reactome:R-HSA-189222;reactome:R-MMU-189222;reactome:R-OSA-189222;reactome:R-RNO-189222;reactome:R-SCE-189222;reactome:R-SSC-189222;reactome:R-TGU-189222;reactome:R-XTR-189222;sabiork:13415;seed:rxn08537;seed:rxn12996
EX_frulys_e	1 M_frulys@e --> 1 M_frulys@BOUNDARY	EX_frulys_e				bigg:EX_frulys_e;biocyc:META:TRANS-RXN0-417;mnx:MNXR99657;rhea:28454;rhea:28455;rhea:28456;rhea:28457;seed:rxn08534
EX_fruur_e	1 M_fruur@e --> 1 M_fruur@BOUNDARY	EX_fruur_e				bigg:EX_fruur_e;mnx:MNXR99659;seed:rxn08539
EX_fuc__L_e	1 M_fuc__L@e --> 1 M_fuc__L@BOUNDARY	EX_fuc__L_e				bigg:EX_fuc__L_e;mnx:MNXR99704
EX_fum_e	1 M_fum@e --> 1 M_fum@BOUNDARY	EX_fum_e				bigg:EX_fum_e;biocyc:META:TRANS-RXN0-553;mnx:MNXR99715;seed:rxn08544;seed:rxn11013
EX_fusa_e	1 M_fusa@e --> 1 M_fusa@BOUNDARY	EX_fusa_e				bigg:EX_fusa_e;mnx:MNXR99717;rhea:35103;rhea:35104;rhea:35105;rhea:35106
EX_g1p_e	1 M_g1p@e --> 1 M_g1p@BOUNDARY	EX_g1p_e				bigg:EX_g1p_e;mnx:MNXR99849;seed:rxn08545
EX_g3pc_e	1 M_g3pc@e --> 1 M_g3pc@BOUNDARY	EX_g3pc_e				bigg:EX_g3pc_e;mnx:MNXR99874;rhea:32911;rhea:32912;rhea:32913;rhea:32914;seed:rxn08554;seed:rxn13291
EX_g3pe_e	1 M_g3pe@e --> 1 M_g3pe@BOUNDARY	EX_g3pe_e				bigg:EX_g3pe_e;mnx:MNXR99884;seed:rxn08560
EX_g3pg_e	1 M_g3pg@e --> 1 M_g3pg@BOUNDARY	EX_g3pg_e				bigg:EX_g3pg_e;mnx:MNXR99886;seed:rxn08562
EX_g3pi_e	1 M_g3pi@e --> 1 M_g3pi@BOUNDARY	EX_g3pi_e				bigg:EX_g3pi_e;mnx:MNXR99888;rhea:32915;rhea:32916;rhea:32917;rhea:32918;seed:rxn08564;seed:rxn13292
EX_g3ps_e	1 M_g3ps@e --> 1 M_g3ps@BOUNDARY	EX_g3ps_e				bigg:EX_g3ps_e;mnx:MNXR99893;seed:rxn08566
EX_g6p_e	1 M_g6p@e --> 1 M_g6p@BOUNDARY	EX_g6p_e				bigg:EX_g6p_e;mnx:MNXR99915;seed:rxn08570;seed:rxn09644;seed:rxn13641
EX_gal1p_e	1 M_gal1p@e --> 1 M_gal1p@BOUNDARY	EX_gal1p_e				bigg:EX_gal1p_e;mnx:MNXR99923;seed:rxn08572
EX_gal_bD_e	1 M_gal_bD@e --> 1 M_gal_bD@BOUNDARY	EX_gal_bD_e				bigg:EX_gal_bD_e;mnx:MNXR99953;seed:rxn08574
EX_gal_e	1 M_gal@e --> 1 M_gal@BOUNDARY	EX_gal_e				bigg:EX_gal_e;mnx:MNXR100025;rhea:34915;rhea:34916;rhea:34917;rhea:34918;sabiork:7001;seed:rxn08585;seed:rxn10911
EX_galct__D_e	1 M_galct__D@e --> 1 M_galct__D@BOUNDARY	EX_galct__D_e				bigg:EX_galct__D_e;biocyc:META:TRANS-RXN0-203;mnx:MNXR99963;rhea:28478;rhea:28479;rhea:28480;rhea:28481;seed:rxn08581;seed:rxn12441
EX_galctn__D_e	1 M_galctn__D@e --> 1 M_galctn__D@BOUNDARY	EX_galctn__D_e				bigg:EX_galctn__D_e;mnx:MNXR99961;seed:rxn08579
EX_galctn__L_e	1 M_galctn__L@e --> 1 M_galctn__L@BOUNDARY	EX_galctn__L_e				bigg:EX_galctn__L_e;mnx:MNXR99959;seed:rxn08577
EX_galt_e	1 M_galt@e --> 1 M_galt@BOUNDARY	EX_galt_e				bigg:EX_galt_e;mnx:MNXR100019;rhea:33143;rhea:33144;rhea:33145;rhea:33146;seed:rxn08587
EX_galur_e	1 M_galur@e --> 1 M_galur@BOUNDARY	EX_galur_e				bigg:EX_galur_e;mnx:MNXR100021;seed:rxn08589
EX_gam6p_e	1 M_gam6p@e --> 1 M_gam6p@BOUNDARY	EX_gam6p_e				bigg:EX_gam6p_e;mnx:MNXR100031;seed:rxn05568;seed:rxn08591;seed:rxn13642
EX_gam_e	1 M_gam@e --> 1 M_gam@BOUNDARY	EX_gam_e				bigg:EX_gam_e;mnx:MNXR100035;seed:rxn08593
EX_gbbtn_e	1 M_gbbtn@e --> 1 M_gbbtn@BOUNDARY	EX_gbbtn_e				bigg:EX_gbbtn_e;mnx:MNXR100053;rhea:32835;rhea:32836;rhea:32837;rhea:32838;seed:rxn08595
EX_gdp_e	1 M_gdp@e --> 1 M_gdp@BOUNDARY	EX_gdp_e				bigg:EX_gdp_e;mnx:MNXR100096;reactome:R-HSA-111812;seed:rxn08600;seed:rxn09815
EX_glc__D_e	1 M_glc__D@e <==> 1 M_glc__D@BOUNDARY	EX_glc__D_e				bigg:EX_glc__D_e;biocyc:META:TRANS-RXN0-574;mnx:MNXR100188;sabiork:601;sabiork:7002;seed:rxn08617;seed:rxn09679;seed:rxn09875
EX_glcn_e	1 M_glcn@e --> 1 M_glcn@BOUNDARY	EX_glcn_e				bigg:EX_glcn_e;mnx:MNXR100210;sabiork:13786;seed:rxn08610;seed:rxn12424
EX_glcr_e	1 M_glcr@e --> 1 M_glcr@BOUNDARY	EX_glcr_e				bigg:EX_glcr_e;biocyc:META:TRANS-RXN0-204;mnx:MNXR100222;rhea:28474;rhea:28475;rhea:28476;rhea:28477;seed:rxn08614;seed:rxn12442
EX_glcur1p_e	1 M_glcur1p@e --> 1 M_glcur1p@BOUNDARY	EX_glcur1p_e				bigg:EX_glcur1p_e;mnx:MNXR100231;seed:rxn08621
EX_glcur_e	1 M_glcur@e --> 1 M_glcur@BOUNDARY	EX_glcur_e				bigg:EX_glcur_e;mnx:MNXR100235;seed:rxn08623
EX_gln__L_e	1 M_gln__L@e --> 1 M_gln__L@BOUNDARY	EX_gln__L_e				bigg:EX_gln__L_e;biocyc:META:TRANS-RXN-233;mnx:MNXR100259;reactome:R-BTA-212614;reactome:R-CFA-212614;reactome:R-GGA-212614;reactome:R-HSA-212614;reactome:R-HSA-212651;reactome:R-MMU-212614;reactome:R-RNO-212614;reactome:R-SCE-212614;reactome:R-SSC-212614;reactome:R-TGU-212614;sabiork:13421;seed:rxn08625;seed:rxn10928
EX_glu__L_e	1 M_glu__L@e --> 1 M_glu__L@BOUNDARY	EX_glu__L_e				bigg:EX_glu__L_e;biocyc:META:TRANS-RXN-232;biocyc:META:TRANS-RXN-234;mnx:MNXR100301;reactome:R-BTA-210439;reactome:R-CEL-210439;reactome:R-CFA-210439;reactome:R-DME-210439;reactome:R-DRE-210439;reactome:R-GGA-210439;reactome:R-HSA-210439;reactome:R-HSA-212658;reactome:R-MMU-210439;reactome:R-RNO-210439;reactome:R-SSC-210439;reactome:R-TGU-210439;reactome:R-XTR-210439;sabiork:12283;seed:rxn08633;seed:rxn09750;seed:rxn10917;seed:rxn13120;seed:rxn13304
EX_gly_e	1 M_gly@e --> 1 M_gly@BOUNDARY	EX_gly_e				bigg:EX_gly_e;biocyc:META:TRANS-RXN0-537;mnx:MNXR100371;reactome:R-BTA-351963;reactome:R-CEL-351963;reactome:R-CFA-351963;reactome:R-DRE-351963;reactome:R-GGA-351963;reactome:R-HSA-351963;reactome:R-MMU-351963;reactome:R-RNO-351963;reactome:R-SSC-351963;reactome:R-TGU-351963;sabiork:13462;seed:rxn05218;seed:rxn08662;seed:rxn13111
EX_glyald_e	1 M_glyald@e --> 1 M_glyald@BOUNDARY	EX_glyald_e				bigg:EX_glyald_e;mnx:MNXR100311;seed:rxn08635;seed:rxn08636;seed:rxn10164
EX_glyb_e	1 M_glyb@e --> 1 M_glyb@BOUNDARY	EX_glyb_e				bigg:EX_glyb_e;biocyc:META:TRANS-RXN0-490;mnx:MNXR100317;reactome:R-HSA-6797957;rhea:28943;rhea:28944;rhea:28945;rhea:28946;sabiork:11693;seed:rxn08639;seed:rxn12430
EX_glyc2p_e	1 M_glyc2p@e --> 1 M_glyc2p@BOUNDARY	EX_glyc2p_e				bigg:EX_glyc2p_e;mnx:MNXR100319;seed:rxn08640
EX_glyc3p_e	1 M_glyc3p@e --> 1 M_glyc3p@BOUNDARY	EX_glyc3p_e				bigg:EX_glyc3p_e;mnx:MNXR100308;rhea:34967;rhea:34968;rhea:34969;rhea:34970;seed:rxn08643;seed:rxn09749;seed:rxn11234
